iteration 1 max error 11.488971 
iteration 2 max error 7.133656 
iteration 3 max error 6.324659 
iteration 4 max error 5.635726 
iteration 5 max error 5.038824 
iteration 6 max error 4.512494 
iteration 7 max error 4.045202 
iteration 8 max error 3.628693 
iteration 9 max error 3.256548 
iteration 10 max error 2.923567 
-38.9403 -37.7641 -36.6369 -35.5559 -34.5187
-38.9398 -37.7635 -36.6363 -35.5554 -34.5182
-38.9392 -37.7629 -36.6358 -35.5549 -34.5177
-38.9386 -37.7624 -36.6352 -35.5544 -34.5172
 -38.938 -37.7618 -36.6347 -35.5538 -34.5167
-38.9374 -37.7612 -36.6341 -35.5533 -34.5162
-38.9368 -37.7607 -36.6336 -35.5528 -34.5157
-38.9362 -37.7601 -36.6331 -35.5523 -34.5152
-38.9357 -37.7595 -36.6325 -35.5517 -34.5147
-38.9351  -37.759  -36.632 -35.5512 -34.5141
-38.9345 -37.7584 -36.6314 -35.5507 -34.5136
-38.9339 -37.7578 -36.6309 -35.5502 -34.5131
-38.9333 -37.7573 -36.6303 -35.5496 -34.5126
-38.9327 -37.7567 -36.6298 -35.5491 -34.5121
-38.9321 -37.7562 -36.6292 -35.5486 -34.5116
-38.9315 -37.7556 -36.6287 -35.5481 -34.5111
 -38.931  -37.755 -36.6282 -35.5475 -34.5106
-38.9304 -37.7545 -36.6276  -35.547 -34.5101
-38.9298 -37.7539 -36.6271 -35.5465 -34.5096
-38.9292 -37.7533 -36.6265  -35.546 -34.5091
-38.9286 -37.7528  -36.626 -35.5454 -34.5086
 -38.928 -37.7522 -36.6254 -35.5449 -34.5081
-38.9274 -37.7516 -36.6249 -35.5444 -34.5076
-38.9268 -37.7511 -36.6243 -35.5439 -34.5071
-38.9263 -37.7505 -36.6238 -35.5433 -34.5066
-38.9257 -37.7499 -36.6233 -35.5428  -34.506
-38.9251 -37.7494 -36.6227 -35.5423 -34.5055
-38.9245 -37.7488 -36.6222 -35.5418  -34.505
-38.9239 -37.7482 -36.6216 -35.5412 -34.5045
-38.9233 -37.7477 -36.6211 -35.5407  -34.504
-38.9227 -37.7471 -36.6205 -35.5402 -34.5035
-38.9222 -37.7465   -36.62 -35.5397  -34.503
-38.9216  -37.746 -36.6195 -35.5391 -34.5025
 -38.921 -37.7454 -36.6189 -35.5386  -34.502
-38.9204 -37.7449 -36.6184 -35.5381 -34.5015
-38.9198 -37.7443 -36.6178 -35.5376  -34.501
-38.9192 -37.7437 -36.6173 -35.5371 -34.5005
-38.9186 -37.7432 -36.6167 -35.5365    -34.5
 -38.918 -37.7426 -36.6162  -35.536 -34.4995
-38.9175  -37.742 -36.6156 -35.5355  -34.499
-38.9169 -37.7415 -36.6151  -35.535 -34.4985
-38.9163 -37.7409 -36.6146 -35.5344  -34.498
-38.9157 -37.7403  -36.614 -35.5339 -34.4975
-38.9151 -37.7398 -36.6135 -35.5334 -34.4969
-38.9145 -37.7392 -36.6129 -35.5329 -34.4964
-38.9139 -37.7386 -36.6124 -35.5323 -34.4959
-38.9134 -37.7381 -36.6118 -35.5318 -34.4954
-38.9128 -37.7375 -36.6113 -35.5313 -34.4949
-38.9122 -37.7369 -36.6107 -35.5308 -34.4944
-38.9116 -37.7364 -36.6102 -35.5302 -34.4939
 -38.911 -37.7358 -36.6097 -35.5297 -34.4934
-38.9104 -37.7353 -36.6091 -35.5292 -34.4929
-38.9098 -37.7347 -36.6086 -35.5287 -34.4924
-38.9093 -37.7341  -36.608 -35.5281 -34.4919
-38.9087 -37.7336 -36.6075 -35.5276 -34.4914
-38.9081  -37.733 -36.6069 -35.5271 -34.4909
-38.9075 -37.7324 -36.6064 -35.5266 -34.4904
-38.9069 -37.7319 -36.6059  -35.526 -34.4899
-38.9063 -37.7313 -36.6053 -35.5255 -34.4894
-38.9057 -37.7307 -36.6048  -35.525 -34.4889
-38.9051 -37.7302 -36.6042 -35.5245 -34.4883
-38.9046 -37.7296 -36.6037 -35.5239 -34.4878
 -38.904  -37.729 -36.6031 -35.5234 -34.4873
-38.9034 -37.7285 -36.6026 -35.5229 -34.4868
-38.9028 -37.7279  -36.602 -35.5224 -34.4863
-38.9022 -37.7274 -36.6015 -35.5218 -34.4858
-38.9016 -37.7268  -36.601 -35.5213 -34.4853
 -38.901 -37.7262 -36.6004 -35.5208 -34.4848
-38.9005 -37.7257 -36.5999 -35.5203 -34.4843
-38.8999 -37.7251 -36.5993 -35.5198 -34.4838
-38.8993 -37.7245 -36.5988 -35.5192 -34.4833
-38.8987  -37.724 -36.5982 -35.5187 -34.4828
-38.8981 -37.7234 -36.5977 -35.5182 -34.4823
-38.8975 -37.7228 -36.5972 -35.5177 -34.4818
-38.8969 -37.7223 -36.5966 -35.5171 -34.4813
-38.8964 -37.7217 -36.5961 -35.5166 -34.4808
-38.8958 -37.7211 -36.5955 -35.5161 -34.4803
-38.8952 -37.7206  -36.595 -35.5156 -34.4798
-38.8946   -37.72 -36.5944  -35.515 -34.4793
 -38.894 -37.7195 -36.5939 -35.5145 -34.4787
-38.8934 -37.7189 -36.5934  -35.514 -34.4782
-38.8928 -37.7183 -36.5928 -35.5135 -34.4777
-38.8922 -37.7178 -36.5923 -35.5129 -34.4772
-38.8917 -37.7172 -36.5917 -35.5124 -34.4767
-38.8911 -37.7166 -36.5912 -35.5119 -34.4762
-38.8905 -37.7161 -36.5906 -35.5114 -34.4757
-38.8899 -37.7155 -36.5901 -35.5108 -34.4752
-38.8893 -37.7149 -36.5895 -35.5103 -34.4747
-38.8887 -37.7144  -36.589 -35.5098 -34.4742
-38.8881 -37.7138 -36.5885 -35.5093 -34.4737
-38.8876 -37.7132 -36.5879 -35.5087 -34.4732
 -38.887 -37.7127 -36.5874 -35.5082 -34.4727
-38.8864 -37.7121 -36.5868 -35.5077 -34.4722
-38.8858 -37.7116 -36.5863 -35.5072 -34.4717
-38.8852  -37.711 -36.5857 -35.5067 -34.4712
-38.8846 -37.7104 -36.5852 -35.5061 -34.4707
 -38.884 -37.7099 -36.5847 -35.5056 -34.4702
-38.8835 -37.7093 -36.5841 -35.5051 -34.4697
-38.8829 -37.7087 -36.5836 -35.5046 -34.4691
-38.8823 -37.7082  -36.583  -35.504 -34.4686
-38.8817 -37.7076 -36.5825 -35.5035 -34.4681
-38.8811  -37.707 -36.5819  -35.503 -34.4676
-38.8805 -37.7065 -36.5814 -35.5025 -34.4671
-38.8799 -37.7059 -36.5809 -35.5019 -34.4666
-38.8794 -37.7054 -36.5803 -35.5014 -34.4661
-38.8788 -37.7048 -36.5798 -35.5009 -34.4656
-38.8782 -37.7042 -36.5792 -35.5004 -34.4651
-38.8776 -37.7037 -36.5787 -35.4998 -34.4646
 -38.877 -37.7031 -36.5781 -35.4993 -34.4641
-38.8764 -37.7025 -36.5776 -35.4988 -34.4636
-38.8758  -37.702 -36.5771 -35.4983 -34.4631
-38.8753 -37.7014 -36.5765 -35.4978 -34.4626
-38.8747 -37.7008  -36.576 -35.4972 -34.4621
-38.8741 -37.7003 -36.5754 -35.4967 -34.4616
-38.8735 -37.6997 -36.5749 -35.4962 -34.4611
-38.8729 -37.6991 -36.5743 -35.4957 -34.4606
-38.8723 -37.6986 -36.5738 -35.4951 -34.4601
-38.8717  -37.698 -36.5732 -35.4946 -34.4596
-38.8712 -37.6975 -36.5727 -35.4941  -34.459
-38.8706 -37.6969 -36.5722 -35.4936 -34.4585
  -38.87 -37.6963 -36.5716  -35.493  -34.458
-38.8694 -37.6958 -36.5711 -35.4925 -34.4575
-38.8688 -37.6952 -36.5705  -35.492  -34.457
-38.8682 -37.6946   -36.57 -35.4915 -34.4565
-38.8676 -37.6941 -36.5694 -35.4909  -34.456
-38.8671 -37.6935 -36.5689 -35.4904 -34.4555
-38.8665 -37.6929 -36.5684 -35.4899  -34.455
-38.8659 -37.6924 -36.5678 -35.4894 -34.4545
-38.8653 -37.6918 -36.5673 -35.4889  -34.454
-38.8647 -37.6913 -36.5667 -35.4883 -34.4535
-38.8641 -37.6907 -36.5662 -35.4878  -34.453
-38.8635 -37.6901 -36.5656 -35.4873 -34.4525
 -38.863 -37.6896 -36.5651 -35.4868  -34.452
-38.8624  -37.689 -36.5646 -35.4862 -34.4515
-38.8618 -37.6884  -36.564 -35.4857  -34.451
-38.8612 -37.6879 -36.5635 -35.4852 -34.4505
-38.8606 -37.6873 -36.5629 -35.4847   -34.45
  -38.86 -37.6868 -36.5624 -35.4841 -34.4495
-38.8594 -37.6862 -36.5618 -35.4836  -34.449
-38.8589 -37.6856 -36.5613 -35.4831 -34.4484
-38.8583 -37.6851 -36.5608 -35.4826 -34.4479
-38.8577 -37.6845 -36.5602 -35.4821 -34.4474
-38.8571 -37.6839 -36.5597 -35.4815 -34.4469
-38.8565 -37.6834 -36.5591  -35.481 -34.4464
-38.8559 -37.6828 -36.5586 -35.4805 -34.4459
-38.8554 -37.6822  -36.558   -35.48 -34.4454
-38.8548 -37.6817 -36.5575 -35.4794 -34.4449
-38.8542 -37.6811  -36.557 -35.4789 -34.4444
-38.8536 -37.6806 -36.5564 -35.4784 -34.4439
 -38.853   -37.68 -36.5559 -35.4779 -34.4434
-38.8524 -37.6794 -36.5553 -35.4773 -34.4429
-38.8518 -37.6789 -36.5548 -35.4768 -34.4424
-38.8513 -37.6783 -36.5542 -35.4763 -34.4419
-38.8507 -37.6777 -36.5537 -35.4758 -34.4414
-38.8501 -37.6772 -36.5532 -35.4753 -34.4409
-38.8495 -37.6766 -36.5526 -35.4747 -34.4404
-38.8489  -37.676 -36.5521 -35.4742 -34.4399
-38.8483 -37.6755 -36.5515 -35.4737 -34.4394
-38.8477 -37.6749  -36.551 -35.4732 -34.4389
-38.8472 -37.6744 -36.5505 -35.4726 -34.4384
-38.8466 -37.6738 -36.5499 -35.4721 -34.4379
 -38.846 -37.6732 -36.5494 -35.4716 -34.4373
-38.8454 -37.6727 -36.5488 -35.4711 -34.4368
-38.8448 -37.6721 -36.5483 -35.4705 -34.4363
-38.8442 -37.6715 -36.5477   -35.47 -34.4358
-38.8436  -37.671 -36.5472 -35.4695 -34.4353
-38.8431 -37.6704 -36.5467  -35.469 -34.4348
-38.8425 -37.6699 -36.5461 -35.4685 -34.4343
-38.8419 -37.6693 -36.5456 -35.4679 -34.4338
-38.8413 -37.6687  -36.545 -35.4674 -34.4333
-38.8407 -37.6682 -36.5445 -35.4669 -34.4328
-38.8401 -37.6676 -36.5439 -35.4664 -34.4323
-38.8396  -37.667 -36.5434 -35.4658 -34.4318
 -38.839 -37.6665 -36.5429 -35.4653 -34.4313
-38.8384 -37.6659 -36.5423 -35.4648 -34.4308
-38.8378 -37.6653 -36.5418 -35.4643 -34.4303
-38.8372 -37.6648 -36.5412 -35.4637 -34.4298
-38.8366 -37.6642 -36.5407 -35.4632 -34.4293
 -38.836 -37.6637 -36.5401 -35.4627 -34.4288
-38.8355 -37.6631 -36.5396 -35.4622 -34.4283
-38.8349 -37.6625 -36.5391 -35.4617 -34.4278
-38.8343  -37.662 -36.5385 -35.4611 -34.4273
-38.8337 -37.6614  -36.538 -35.4606 -34.4268
-38.8331 -37.6608 -36.5374 -35.4601 -34.4263
-38.8325 -37.6603 -36.5369 -35.4596 -34.4257
 -38.832 -37.6597 -36.5363  -35.459 -34.4252
-38.8314 -37.6592 -36.5358 -35.4585 -34.4247
-38.8308 -37.6586 -36.5353  -35.458 -34.4242
-38.8302  -37.658 -36.5347 -35.4575 -34.4237
-38.8296 -37.6575 -36.5342 -35.4569 -34.4232
 -38.829 -37.6569 -36.5336 -35.4564 -34.4227
-38.8284 -37.6563 -36.5331 -35.4559 -34.4222
-38.8279 -37.6558 -36.5326 -35.4554 -34.4217
-38.8273 -37.6552  -36.532 -35.4549 -34.4212
-38.8267 -37.6547 -36.5315 -35.4543 -34.4207
-38.8261 -37.6541 -36.5309 -35.4538 -34.4202
-38.8255 -37.6535 -36.5304 -35.4533 -34.4197
-38.8249  -37.653 -36.5298 -35.4528 -34.4192
-38.8244 -37.6524 -36.5293 -35.4522 -34.4187
-38.8238 -37.6518 -36.5288 -35.4517 -34.4182
-38.8232 -37.6513 -36.5282 -35.4512 -34.4177
-38.8226 -37.6507 -36.5277 -35.4507 -34.4172
 -38.822 -37.6501 -36.5271 -35.4502 -34.4167
-38.8214 -37.6496 -36.5266 -35.4496 -34.4162
-38.8208  -37.649  -36.526 -35.4491 -34.4157
-38.8203 -37.6485 -36.5255 -35.4486 -34.4152
-38.8197 -37.6479  -36.525 -35.4481 -34.4147
-38.8191 -37.6473 -36.5244 -35.4475 -34.4142
-38.8185 -37.6468 -36.5239  -35.447 -34.4136
-38.8179 -37.6462 -36.5233 -35.4465 -34.4131
-38.8173 -37.6456 -36.5228  -35.446 -34.4126
-38.8168 -37.6451 -36.5223 -35.4455 -34.4121
-38.8162 -37.6445 -36.5217 -35.4449 -34.4116
-38.8156  -37.644 -36.5212 -35.4444 -34.4111
 -38.815 -37.6434 -36.5206 -35.4439 -34.4106
-38.8144 -37.6428 -36.5201 -35.4434 -34.4101
-38.8138 -37.6423 -36.5195 -35.4428 -34.4096
-38.8132 -37.6417  -36.519 -35.4423 -34.4091
-38.8127 -37.6411 -36.5185 -35.4418 -34.4086
-38.8121 -37.6406 -36.5179 -35.4413 -34.4081
-38.8115   -37.64 -36.5174 -35.4408 -34.4076
-38.8109 -37.6395 -36.5168 -35.4402 -34.4071
-38.8103 -37.6389 -36.5163 -35.4397 -34.4066
-38.8097 -37.6383 -36.5158 -35.4392 -34.4061
-38.8092 -37.6378 -36.5152 -35.4387 -34.4056
-38.8086 -37.6372 -36.5147 -35.4381 -34.4051
 -38.808 -37.6366 -36.5141 -35.4376 -34.4046
-38.8074 -37.6361 -36.5136 -35.4371 -34.4041
-38.8068 -37.6355  -36.513 -35.4366 -34.4036
-38.8062  -37.635 -36.5125 -35.4361 -34.4031
-38.8057 -37.6344  -36.512 -35.4355 -34.4026
-38.8051 -37.6338 -36.5114  -35.435 -34.4021
-38.8045 -37.6333 -36.5109 -35.4345 -34.4016
-38.8039 -37.6327 -36.5103  -35.434 -34.4011
-38.8033 -37.6321 -36.5098 -35.4334 -34.4005
-38.8027 -37.6316 -36.5092 -35.4329    -34.4
-38.8021  -37.631 -36.5087 -35.4324 -34.3995
-38.8016 -37.6305 -36.5082 -35.4319  -34.399
 -38.801 -37.6299 -36.5076 -35.4314 -34.3985
-38.8004 -37.6293 -36.5071 -35.4308  -34.398
-38.7998 -37.6288 -36.5065 -35.4303 -34.3975
-38.7992 -37.6282  -36.506 -35.4298  -34.397
-38.7986 -37.6277 -36.5055 -35.4293 -34.3965
-38.7981 -37.6271 -36.5049 -35.4287  -34.396
-38.7975 -37.6265 -36.5044 -35.4282 -34.3955
-38.7969  -37.626 -36.5038 -35.4277  -34.395
-38.7963 -37.6254 -36.5033 -35.4272 -34.3945
-38.7957 -37.6248 -36.5027 -35.4267  -34.394
-38.7951 -37.6243 -36.5022 -35.4261 -34.3935
-38.7946 -37.6237 -36.5017 -35.4256  -34.393
 -38.794 -37.6232 -36.5011 -35.4251 -34.3925
-38.7934 -37.6226 -36.5006 -35.4246  -34.392
-38.7928  -37.622    -36.5  -35.424 -34.3915
-38.7922 -37.6215 -36.4995 -35.4235  -34.391
-38.7916 -37.6209  -36.499  -35.423 -34.3905
-38.7911 -37.6203 -36.4984 -35.4225   -34.39
-38.7905 -37.6198 -36.4979  -35.422 -34.3895
-38.7899 -37.6192 -36.4973 -35.4214  -34.389
-38.7893 -37.6187 -36.4968 -35.4209 -34.3885
-38.7887 -37.6181 -36.4963 -35.4204  -34.388
-38.7881 -37.6175 -36.4957 -35.4199 -34.3875
-38.7875  -37.617 -36.4952 -35.4193  -34.387
 -38.787 -37.6164 -36.4946 -35.4188 -34.3865
-38.7864 -37.6158 -36.4941 -35.4183 -34.3859
-38.7858 -37.6153 -36.4935 -35.4178 -34.3854
-38.7852 -37.6147  -36.493 -35.4173 -34.3849
-38.7846 -37.6142 -36.4925 -35.4167 -34.3844
 -38.784 -37.6136 -36.4919 -35.4162 -34.3839
-38.7835  -37.613 -36.4914 -35.4157 -34.3834
-38.7829 -37.6125 -36.4908 -35.4152 -34.3829
-38.7823 -37.6119 -36.4903 -35.4146 -34.3824
-38.7817 -37.6114 -36.4898 -35.4141 -34.3819
-38.7811 -37.6108 -36.4892 -35.4136 -34.3814
-38.7805 -37.6102 -36.4887 -35.4131 -34.3809
  -38.78 -37.6097 -36.4881 -35.4126 -34.3804
-38.7794 -37.6091 -36.4876  -35.412 -34.3799
-38.7788 -37.6085  -36.487 -35.4115 -34.3794
-38.7782  -37.608 -36.4865  -35.411 -34.3789
-38.7776 -37.6074  -36.486 -35.4105 -34.3784
 -38.777 -37.6069 -36.4854   -35.41 -34.3779
-38.7765 -37.6063 -36.4849 -35.4094 -34.3774
-38.7759 -37.6057 -36.4843 -35.4089 -34.3769
-38.7753 -37.6052 -36.4838 -35.4084 -34.3764
-38.7747 -37.6046 -36.4833 -35.4079 -34.3759
-38.7741  -37.604 -36.4827 -35.4073 -34.3754
-38.7735 -37.6035 -36.4822 -35.4068 -34.3749
 -38.773 -37.6029 -36.4816 -35.4063 -34.3744
-38.7724 -37.6024 -36.4811 -35.4058 -34.3739
-38.7718 -37.6018 -36.4806 -35.4053 -34.3734
-38.7712 -37.6012   -36.48 -35.4047 -34.3729
-38.7706 -37.6007 -36.4795 -35.4042 -34.3724
  -38.77 -37.6001 -36.4789 -35.4037 -34.3719
-38.7695 -37.5996 -36.4784 -35.4032 -34.3714
-38.7689  -37.599 -36.4779 -35.4026 -34.3709
-38.7683 -37.5984 -36.4773 -35.4021 -34.3703
-38.7677 -37.5979 -36.4768 -35.4016 -34.3698
-38.7671 -37.5973 -36.4762 -35.4011 -34.3693
-38.7665 -37.5967 -36.4757 -35.4006 -34.3688
 -38.766 -37.5962 -36.4751    -35.4 -34.3683
-38.7654 -37.5956 -36.4746 -35.3995 -34.3678
-38.7648 -37.5951 -36.4741  -35.399 -34.3673
-38.7642 -37.5945 -36.4735 -35.3985 -34.3668
-38.7636 -37.5939  -36.473  -35.398 -34.3663
 -38.763 -37.5934 -36.4724 -35.3974 -34.3658
-38.7625 -37.5928 -36.4719 -35.3969 -34.3653
-38.7619 -37.5923 -36.4714 -35.3964 -34.3648
-38.7613 -37.5917 -36.4708 -35.3959 -34.3643
-38.7607 -37.5911 -36.4703 -35.3953 -34.3638
-38.7601 -37.5906 -36.4697 -35.3948 -34.3633
-38.7595   -37.59 -36.4692 -35.3943 -34.3628
 -38.759 -37.5894 -36.4687 -35.3938 -34.3623
-38.7584 -37.5889 -36.4681 -35.3933 -34.3618
-38.7578 -37.5883 -36.4676 -35.3927 -34.3613
-38.7572 -37.5878  -36.467 -35.3922 -34.3608
-38.7566 -37.5872 -36.4665 -35.3917 -34.3603
 -38.756 -37.5866  -36.466 -35.3912 -34.3598
-38.7555 -37.5861 -36.4654 -35.3907 -34.3593
-38.7549 -37.5855 -36.4649 -35.3901 -34.3588
-38.7543  -37.585 -36.4643 -35.3896 -34.3583
-38.7537 -37.5844 -36.4638 -35.3891 -34.3578
-38.7531 -37.5838 -36.4632 -35.3886 -34.3573
-38.7525 -37.5833 -36.4627 -35.3881 -34.3568
 -38.752 -37.5827 -36.4622 -35.3875 -34.3563
-38.7514 -37.5822 -36.4616  -35.387 -34.3558
-38.7508 -37.5816 -36.4611 -35.3865 -34.3553
-38.7502  -37.581 -36.4605  -35.386 -34.3548
-38.7496 -37.5805   -36.46 -35.3854 -34.3543
 -38.749 -37.5799 -36.4595 -35.3849 -34.3538
-38.7485 -37.5793 -36.4589 -35.3844 -34.3532
-38.7479 -37.5788 -36.4584 -35.3839 -34.3527
-38.7473 -37.5782 -36.4578 -35.3834 -34.3522
-38.7467 -37.5777 -36.4573 -35.3828 -34.3517
-38.7461 -37.5771 -36.4568 -35.3823 -34.3512
-38.7455 -37.5765 -36.4562 -35.3818 -34.3507
 -38.745  -37.576 -36.4557 -35.3813 -34.3502
-38.7444 -37.5754 -36.4551 -35.3808 -34.3497
-38.7438 -37.5749 -36.4546 -35.3802 -34.3492
-38.7432 -37.5743 -36.4541 -35.3797 -34.3487
-38.7426 -37.5737 -36.4535 -35.3792 -34.3482
-38.7421 -37.5732  -36.453 -35.3787 -34.3477
-38.7415 -37.5726 -36.4524 -35.3781 -34.3472
-38.7409 -37.5721 -36.4519 -35.3776 -34.3467
-38.7403 -37.5715 -36.4514 -35.3771 -34.3462
-38.7397 -37.5709 -36.4508 -35.3766 -34.3457
-38.7391 -37.5704 -36.4503 -35.3761 -34.3452
-38.7386 -37.5698 -36.4497 -35.3755 -34.3447
 -38.738 -37.5692 -36.4492  -35.375 -34.3442
-38.7374 -37.5687 -36.4487 -35.3745 -34.3437
-38.7368 -37.5681 -36.4481  -35.374 -34.3432
-38.7362 -37.5676 -36.4476 -35.3735 -34.3427
-38.7356  -37.567  -36.447 -35.3729 -34.3422
-38.7351 -37.5664 -36.4465 -35.3724 -34.3417
-38.7345 -37.5659  -36.446 -35.3719 -34.3412
-38.7339 -37.5653 -36.4454 -35.3714 -34.3407
-38.7333 -37.5648 -36.4449 -35.3709 -34.3402
-38.7327 -37.5642 -36.4443 -35.3703 -34.3397
-38.7321 -37.5636 -36.4438 -35.3698 -34.3392
-38.7316 -37.5631 -36.4432 -35.3693 -34.3387
 -38.731 -37.5625 -36.4427 -35.3688 -34.3382
-38.7304  -37.562 -36.4422 -35.3683 -34.3377
-38.7298 -37.5614 -36.4416 -35.3677 -34.3372
-38.7292 -37.5608 -36.4411 -35.3672 -34.3367
-38.7287 -37.5603 -36.4405 -35.3667 -34.3362
-38.7281 -37.5597   -36.44 -35.3662 -34.3357
-38.7275 -37.5592 -36.4395 -35.3656 -34.3352
-38.7269 -37.5586 -36.4389 -35.3651 -34.3347
-38.7263  -37.558 -36.4384 -35.3646 -34.3342
-38.7257 -37.5575 -36.4378 -35.3641 -34.3337
-38.7252 -37.5569 -36.4373 -35.3636 -34.3332
-38.7246 -37.5563 -36.4368  -35.363 -34.3326
 -38.724 -37.5558 -36.4362 -35.3625 -34.3321
-38.7234 -37.5552 -36.4357  -35.362 -34.3316
-38.7228 -37.5547 -36.4351 -35.3615 -34.3311
-38.7222 -37.5541 -36.4346  -35.361 -34.3306
-38.7217 -37.5535 -36.4341 -35.3604 -34.3301
-38.7211  -37.553 -36.4335 -35.3599 -34.3296
-38.7205 -37.5524  -36.433 -35.3594 -34.3291
-38.7199 -37.5519 -36.4324 -35.3589 -34.3286
-38.7193 -37.5513 -36.4319 -35.3584 -34.3281
-38.7188 -37.5507 -36.4314 -35.3578 -34.3276
-38.7182 -37.5502 -36.4308 -35.3573 -34.3271
-38.7176 -37.5496 -36.4303 -35.3568 -34.3266
 -38.717 -37.5491 -36.4297 -35.3563 -34.3261
-38.7164 -37.5485 -36.4292 -35.3558 -34.3256
-38.7158 -37.5479 -36.4287 -35.3552 -34.3251
-38.7153 -37.5474 -36.4281 -35.3547 -34.3246
-38.7147 -37.5468 -36.4276 -35.3542 -34.3241
-38.7141 -37.5463  -36.427 -35.3537 -34.3236
-38.7135 -37.5457 -36.4265 -35.3532 -34.3231
-38.7129 -37.5451  -36.426 -35.3526 -34.3226
-38.7123 -37.5446 -36.4254 -35.3521 -34.3221
-38.7118  -37.544 -36.4249 -35.3516 -34.3216
-38.7112 -37.5435 -36.4243 -35.3511 -34.3211
-38.7106 -37.5429 -36.4238 -35.3505 -34.3206
  -38.71 -37.5423 -36.4233   -35.35 -34.3201
-38.7094 -37.5418 -36.4227 -35.3495 -34.3196
-38.7089 -37.5412 -36.4222  -35.349 -34.3191
-38.7083 -37.5407 -36.4216 -35.3485 -34.3186
-38.7077 -37.5401 -36.4211 -35.3479 -34.3181
-38.7071 -37.5395 -36.4206 -35.3474 -34.3176
-38.7065  -37.539   -36.42 -35.3469 -34.3171
-38.7059 -37.5384 -36.4195 -35.3464 -34.3166
-38.7054 -37.5379 -36.4189 -35.3459 -34.3161
-38.7048 -37.5373 -36.4184 -35.3453 -34.3156
-38.7042 -37.5367 -36.4179 -35.3448 -34.3151
-38.7036 -37.5362 -36.4173 -35.3443 -34.3146
 -38.703 -37.5356 -36.4168 -35.3438 -34.3141
-38.7025 -37.5351 -36.4162 -35.3433 -34.3136
-38.7019 -37.5345 -36.4157 -35.3427 -34.3131
-38.7013 -37.5339 -36.4152 -35.3422 -34.3126
-38.7007 -37.5334 -36.4146 -35.3417 -34.3121
-38.7001 -37.5328 -36.4141 -35.3412 -34.3116
-38.6995 -37.5323 -36.4136 -35.3407 -34.3111
 -38.699 -37.5317  -36.413 -35.3401 -34.3106
-38.6984 -37.5311 -36.4125 -35.3396 -34.3101
-38.6978 -37.5306 -36.4119 -35.3391 -34.3096
-38.6972   -37.53 -36.4114 -35.3386 -34.3091
-38.6966 -37.5294 -36.4109 -35.3381 -34.3086
-38.6961 -37.5289 -36.4103 -35.3375 -34.3081
-38.6955 -37.5283 -36.4098  -35.337 -34.3075
-38.6949 -37.5278 -36.4092 -35.3365  -34.307
-38.6943 -37.5272 -36.4087  -35.336 -34.3065
-38.6937 -37.5266 -36.4082 -35.3355  -34.306
-38.6931 -37.5261 -36.4076 -35.3349 -34.3055
-38.6926 -37.5255 -36.4071 -35.3344  -34.305
 -38.692  -37.525 -36.4065 -35.3339 -34.3045
-38.6914 -37.5244  -36.406 -35.3334  -34.304
-38.6908 -37.5238 -36.4055 -35.3329 -34.3035
-38.6902 -37.5233 -36.4049 -35.3323  -34.303
-38.6897 -37.5227 -36.4044 -35.3318 -34.3025
-38.6891 -37.5222 -36.4038 -35.3313  -34.302
-38.6885 -37.5216 -36.4033 -35.3308 -34.3015
-38.6879  -37.521 -36.4028 -35.3303  -34.301
-38.6873 -37.5205 -36.4022 -35.3297 -34.3005
-38.6867 -37.5199 -36.4017 -35.3292    -34.3
-38.6862 -37.5194 -36.4011 -35.3287 -34.2995
-38.6856 -37.5188 -36.4006 -35.3282  -34.299
 -38.685 -37.5182 -36.4001 -35.3277 -34.2985
-38.6844 -37.5177 -36.3995 -35.3271  -34.298
-38.6838 -37.5171  -36.399 -35.3266 -34.2975
-38.6833 -37.5166 -36.3984 -35.3261  -34.297
-38.6827  -37.516 -36.3979 -35.3256 -34.2965
-38.6821 -37.5155 -36.3974 -35.3251  -34.296
-38.6815 -37.5149 -36.3968 -35.3245 -34.2955
-38.6809 -37.5143 -36.3963  -35.324  -34.295
-38.6803 -37.5138 -36.3957 -35.3235 -34.2945
-38.6798 -37.5132 -36.3952  -35.323  -34.294
-38.6792 -37.5127 -36.3947 -35.3225 -34.2935
-38.6786 -37.5121 -36.3941 -35.3219  -34.293
 -38.678 -37.5115 -36.3936 -35.3214 -34.2925
-38.6774  -37.511 -36.3931 -35.3209  -34.292
-38.6769 -37.5104 -36.3925 -35.3204 -34.2915
-38.6763 -37.5099  -36.392 -35.3199  -34.291
-38.6757 -37.5093 -36.3914 -35.3193 -34.2905
-38.6751 -37.5087 -36.3909 -35.3188   -34.29
-38.6745 -37.5082 -36.3904 -35.3183 -34.2895
 -38.674 -37.5076 -36.3898 -35.3178  -34.289
-38.6734 -37.5071 -36.3893 -35.3173 -34.2885
-38.6728 -37.5065 -36.3887 -35.3167  -34.288
-38.6722 -37.5059 -36.3882 -35.3162 -34.2875
-38.6716 -37.5054 -36.3877 -35.3157  -34.287
 -38.671 -37.5048 -36.3871 -35.3152 -34.2865
-38.6705 -37.5043 -36.3866 -35.3147  -34.286
-38.6699 -37.5037  -36.386 -35.3141 -34.2855
-38.6693 -37.5031 -36.3855 -35.3136  -34.285
-38.6687 -37.5026  -36.385 -35.3131 -34.2845
-38.6681  -37.502 -36.3844 -35.3126  -34.284
-38.6676 -37.5015 -36.3839 -35.3121 -34.2835
